SiteID,SiteCode,SiteName,CT,ST,EPACode,Lat,Lon,Elev,Start,End
23423,060130010,1098 Pomona Street,US,CA,060130010,38.03,-122.13,36,10/04/01,05/31/03
27025,060131001,Crockett - Kendall Ave,US,CA,060131001,38.05,-122.23,76,01/01/93,06/30/18
23743,060131002,Bethel Island,US,CA,060131002,38.01,-121.64,-2,01/01/13,06/30/18
23744,060131003,San Pablo - El Portal Center,US,CA,060131003,37.96,-122.34,15,05/10/97,08/18/02
23745,060131004,San Pablo,US,CA,060131004,37.96,-122.36,20,09/13/02,06/30/18
27026,060132001,Martinez - Jones St.,US,CA,060132001,38.01,-122.13,8,01/01/94,06/30/18
27026,060132001,Martinez - Jones St. (#3),US,CA,060132001,38.01,-122.13,8,01/01/93,12/31/93
15593,060190008,"3425 N First St, Fresno",US,CA,060190008,36.78,-119.77,96,01/01/93,10/31/11
97964,060190011,Fresno - Garland,US,CA,060190011,36.79,-119.77,96,01/18/12,12/31/12
97964,060190011,Fresno - Garland (#3),US,CA,060190011,36.79,-119.77,96,01/01/13,06/30/18
23424,060190243,1005 W. Weldon Avenue,US,CA,060190243,36.77,-119.83,1,01/01/03,08/31/03
23425,060190244,Mobile,US,CA,060190244,36.8,-119.77,1,01/01/03,08/31/03
39454,060231004,Jacobs,US,CA,060231004,40.78,-124.18,21,12/15/06,06/30/18
97966,060231005,Humboldt Hill,US,CA,060231005,40.72,-124.2,172,07/01/11,06/30/18
12096,060250005,Calexico-Ethel Street,US,CA,060250005,32.68,-115.48,1,06/01/94,02/28/13
12096,060250005,Calexico-Ethel Street (#3),US,CA,060250005,32.68,-115.48,1,03/01/13,06/30/18
23426,060250006,Port Of Entry Between Mexico And Usa. Scheduled...,US,CA,060250006,32.68,-115.39,0,05/01/96,02/24/98
27078,060270002,White Mountain Research Center - Owens Valley Lab,US,CA,060270002,37.36,-118.33,1257,01/01/15,06/30/18
17091,060290014,Bakersfield-California,US,CA,060290014,35.36,-119.06,0,05/01/94,04/30/01
23427,060370030,Sb25 Trailer At Hollenbeck School,US,CA,060370030,34.04,-118.22,65,03/01/01,06/30/02
23428,060370031,Wilmington-N. Mahar Ave,US,CA,060370031,33.79,-118.25,0,06/01/01,08/30/02
13270,060371002,Burbank (#2),US,CA,060371002,34.18,-118.32,168,01/01/93,06/30/14
13387,060371103,Los Angeles-North Main Street,US,CA,060371103,34.07,-118.23,87,01/01/93,06/30/11
13387,060371103,Los Angeles-North Main Street (#9),US,CA,060371103,34.07,-118.23,87,07/01/11,06/30/18
13281,060371301,Lynwood (#2),US,CA,060371301,33.93,-118.21,27,01/01/93,12/31/95
27162,060372401,"14427 Leffingwell Rd., Whittier (#3)",US,CA,060372401,33.92,-118.03,58,01/01/93,12/31/93
16973,060374002,Long Beach (North) (#2),US,CA,060374002,33.82,-118.19,6,01/01/93,09/30/13
97968,060374006,Long Beach (Hudson),US,CA,060374006,33.8,-118.22,10,01/01/10,06/30/18
27169,060375005,Lax Hastings,US,CA,060375005,33.96,-118.43,21,04/12/04,06/30/18
25749,060450008,Ukiah-Gobbi Street,US,CA,060450008,39.15,-123.2,194,01/01/93,10/21/93
25750,060450009,Willits-899 South Main Street,US,CA,060450009,39.4,-123.35,1377,01/01/94,10/31/94
25757,060591003,Costa Mesa,US,CA,060591003,33.67,-117.93,0,01/01/93,06/30/17
27227,060593002,"5660 Orangewood Ave., Los Alamitos (#3)",US,CA,060593002,33.8,-118.03,10,01/01/93,12/31/93
25759,060595001,La Habra (#3),US,CA,060595001,33.93,-117.95,82,01/01/93,12/31/95
14604,060658001,Rubidoux (#4),US,CA,060658001,34,-117.42,250,01/01/93,12/31/11
14604,060658001,Rubidoux (#9),US,CA,060658001,34,-117.42,250,01/01/11,06/30/18
14625,060670006,Sacramento-Del Paso Manor,US,CA,060670006,38.61,-121.37,8,01/01/93,06/30/18
25778,060710012,Phelan-Beekley Road & Phelan Road,US,CA,060710012,34.43,-117.56,4100,04/01/93,03/26/98
17927,060710014,Victorville-Amargosa Road,US,CA,060710014,34.51,-117.33,876,04/01/93,12/31/99
18208,060710306,Victorville-Park Avenue,US,CA,060710306,34.51,-117.33,913,01/01/00,06/30/18
27281,060711101,"6078 Adobe Rd., Twentynine Palms",US,CA,060711101,34.14,-116.06,650,01/01/93,08/01/93
23827,060711234,Trona - Athol/Telescope #2,US,CA,060711234,35.77,-117.37,545,04/01/97,06/30/18
17951,060712002,Fontana,US,CA,060712002,34.1,-117.49,381,01/01/93,06/30/18
14122,060730001,Chula Vista (#4),US,CA,060730001,32.63,-117.06,55,01/01/93,06/30/11
18207,060730003,El Cajon (#3),US,CA,060730003,32.79,-116.94,143,01/01/11,02/24/14
14131,060731007,San Diego-12Th Ave,US,CA,060731007,32.71,-117.15,6,01/01/93,07/12/05
27308,060731010,San Diego - Beardsley Street,US,CA,060731010,32.7,-117.15,3,07/14/05,06/30/11
98782,060731018,El Cajon - Floyd Smith Dr.,US,CA,060731018,32.82,-116.97,119,07/16/14,07/26/16
100897,060731022,El Cajon - Lexington Elementary School,US,CA,060731022,32.79,-116.94,144,07/29/16,03/31/18
14425,060750005,San Francisco,US,CA,060750005,37.77,-122.4,5,01/01/93,12/31/08
27321,060750006,San Francisco - Bayview Hunters Point,US,CA,060750006,37.73,-122.38,82,06/14/04,06/14/05
27340,060791004,"7020 Lewis, San Luis Obispo",US,CA,060791004,35.21,-120.62,80,02/01/93,07/31/95
23835,060791005,Arroyo Grande-Ralcoa,US,CA,060791005,35.04,-120.58,300,03/01/95,10/31/02
25792,060792001,Grover Beach,US,CA,060792001,35.12,-120.63,5,01/01/93,10/31/04
23836,060792004,Mesa2,US,CA,060792004,35.02,-120.56,49,03/01/95,09/30/18
23839,060794002,Nipomo Regional Park (Nrp),US,CA,060794002,35.03,-120.5,136,11/01/98,12/31/06
23840,060830008,El Capitan,US,CA,060830008,34.46,-120.03,42,01/01/13,07/31/18
14711,060831007,Santa Maria-500 S. Broadway,US,CA,060831007,34.95,-120.44,0,01/01/93,02/03/98
25799,060831013,Lompoc Hsp,US,CA,060831013,34.73,-120.43,220,01/01/93,06/30/18
23848,060831020,Ucsb West Campus (#2),US,CA,060831020,34.41,-119.88,9,01/01/13,06/30/18
23849,060831025,Los Flores Canyon #1,US,CA,060831025,34.49,-120.05,184,01/01/13,07/31/18
23850,060831026,"Lfc #2-Las Flores Canyon, Capitan",US,CA,060831026,34.48,-120.03,257,07/01/93,01/31/99
27361,060831027,"Lfc #3-Las Flores Canyon, Capitan",US,CA,060831027,34.47,-120.04,146,07/01/93,01/31/99
27365,060832002,"380 N Fairview, Goleta",US,CA,060832002,34.45,-119.8,50,01/01/93,11/22/93
23851,060832004,Lompoc H Street,US,CA,060832004,34.64,-120.46,41,01/01/13,07/31/18
25810,060832011,Goleta,US,CA,060832011,34.45,-119.83,14,01/01/94,03/31/09
23853,060834003,Vafb South Base,US,CA,060834003,34.6,-120.63,104,01/01/13,07/31/18
23171,060850005,San Jose - Jackson,US,CA,060850005,37.35,-121.89,31,02/10/09,06/30/18
77347,060852009,Cupertino Monta Vista,US,CA,060852009,37.32,-122.07,124,09/01/10,12/31/13
27402,060950001,Benicia,US,CA,060950001,38.05,-122.15,18,01/01/94,12/31/97
27402,060950001,Benicia (#3),US,CA,060950001,38.05,-122.15,18,01/01/93,12/31/93
16906,060950004,Vallejo,US,CA,060950004,38.1,-122.24,6,01/01/94,06/30/18
16906,060950004,Vallejo (#2),US,CA,060950004,38.1,-122.24,6,01/01/93,12/31/93
39519,060950006,Benicia - Vip,US,CA,060950006,38.07,-122.15,109,04/01/07,12/31/08
14687,061112002,Simi Valley-Cochran Street,US,CA,061112002,34.28,-118.68,314,01/01/93,01/04/94
14673,061113001,El Rio-Rio Mesa School #2,US,CA,061113001,34.25,-119.14,43,01/27/94,07/31/04
27479,080010007,Located At South Adams County Water Pumping Sta...,US,CO,080010007,39.8,-104.91,1588,03/28/01,03/30/04
23883,080013001,Welby (#2),US,CO,080013001,39.84,-104.95,1554,01/01/13,09/30/18
25849,080017015,North East Of Basin F Colocated With Met 4,US,CO,080017015,39.84,-104.84,1605,01/01/93,09/30/94
101411,080077004,"398 Co- 151 Pagosa Springs, Co",US,CO,080077004,37.21,-107.25,1920,06/01/17,09/30/18
14168,080310002,Denver - Camp,US,CO,080310002,39.75,-104.99,1593,01/01/93,09/30/18
27544,080310025,Denver Municipal Animal Shelter,US,CO,080310025,39.7,-105,1594,01/01/11,08/31/12
98226,080310026,La Casa,US,CO,080310026,39.78,-105.01,1602,04/06/13,09/30/18
27579,080410015,Colorado Springs - Highway 24,US,CO,080410015,38.83,-104.84,1824,01/10/13,09/30/18
23896,080416001,Site Is In A Field West Of The Nixon Power Plant,US,CO,080416001,38.63,-104.72,1673,01/01/93,09/30/01
23897,080416004,Open Field Near Residential Area At 6000 Pulpit...,US,CO,080416004,38.92,-104.81,1931,01/01/93,09/30/01
23898,080416005,West Of Highway 85/87 On The Pinello Ranch Prop...,US,CO,080416005,38.76,-104.76,1747,01/01/93,07/18/96
23899,080416006,Site Is Located At The Chipita Park Electrical ...,US,CO,080416006,38.92,-105,2313,01/01/93,07/18/96
23900,080416009,Site Is Located Just North Of The Nixon Power P...,US,CO,080416009,38.64,-104.71,1707,01/01/93,07/18/96
23901,080416011,Eastern Bank Of Monument Creek Drainage On Colo...,US,CO,080416011,38.85,-104.83,1832,01/01/93,09/30/01
23902,080416013,Site Is Located In A Field Just Sw Of Interstat...,US,CO,080416013,38.81,-104.82,1823,01/01/93,06/30/96
23905,080416018,"Intersection Of Fountain And Academy, Southeast...",US,CO,080416018,38.81,-104.75,1795,01/01/97,09/30/01
97993,080570003,"Walden - Colorado, Chandler Ranch",US,CO,080570003,40.88,-106.31,2417,10/11/11,07/31/14
14276,090010010,Roosevelt School-Bridgeport,US,CT,090010010,41.17,-73.19,7,01/01/16,06/30/18
27743,090010012,115 Boston Terrace,US,CT,090010012,41.2,-73.16,34,01/01/93,12/31/16
13931,090010113,Shed Congress Street,US,CT,090010113,41.18,-73.19,3,01/01/93,12/31/95
14281,090011123,Western Conn State Univ,US,CT,090011123,41.4,-73.44,116,01/01/93,08/20/08
27762,090012123,Shed North Street,US,CT,090012123,41.06,-73.54,10,01/01/93,02/09/93
14292,090012124,Hillandale      Ave.,US,CT,090012124,41.06,-73.53,0,03/16/93,01/18/05
14472,090019003,Sherwood Island Connector (See Coordinates),US,CT,090019003,41.12,-73.34,4,04/01/97,01/28/14
13319,090031003,Mcauliffe Park,US,CT,090031003,41.78,-72.63,15,01/01/07,03/31/17
23959,090031005,Shaker Road,US,CT,090031005,42.02,-72.52,60,01/01/93,01/07/99
13337,090031018,Corner Of Sheldon St. And Columbus Blvd,US,CT,090031018,41.76,-72.67,10,01/01/93,01/07/98
23961,090032006,High Street,US,CT,090032006,41.74,-72.63,12,01/01/93,12/31/06
27818,090050004,Thomaston Wpcf,US,CT,090050004,41.64,-73.08,102,01/01/07,09/09/10
13336,090050005,Mohawk Mt-Cornwall,US,CT,090050005,41.82,-73.3,505,01/01/07,06/30/18
25616,090090027,Criscuolo Park-New Haven,US,CT,090090027,41.3,-72.9,4,02/05/04,06/30/18
27847,090091003,"Animal Shelter, Commerce Street",US,CT,090091003,41.31,-72.92,8,01/01/93,01/09/98
13487,090091123,State St-New Haven (#2),US,CT,090091123,41.31,-72.92,18,01/01/93,02/05/04
13489,090092123,Meadow And Bank Streets,US,CT,090092123,41.55,-73.04,80,01/01/93,08/20/08
27878,090110007,Fire Headquarters,US,CT,090110007,41.36,-72.08,34,01/01/93,01/06/99
27887,090130003,North Frontage Road,US,CT,090130003,41.73,-72.21,0,01/01/93,01/12/99
25875,100010001,Dover Police Sta Banklane & Queen St,US,DE,100010001,39.15,-75.53,10,01/01/93,09/30/94
13474,100031003,Bellefonte River Road Park (#3),US,DE,100031003,39.76,-75.49,65,01/01/93,01/31/03
13137,100031007,Lums Pond,US,DE,100031007,39.55,-75.73,20,03/01/00,10/31/18
27911,100031008,Route 9 Delaware City,US,DE,100031008,39.58,-75.6,0,01/01/93,10/31/18
27912,100031013,"Bellevue State Park, Field In Se Portion Of Park",US,DE,100031013,39.77,-75.5,0,03/27/03,10/31/18
23977,100032002,Uith & King Streets Wilmington Del,US,DE,100032002,39.76,-75.55,46,01/01/93,12/31/98
13187,100032004,Mlk  Corner Of Mlk Blvd And Justison St,US,DE,100032004,39.74,-75.56,0,01/01/99,10/31/18
27916,100033001,Woods Haven-Kruse School (Claymont),US,DE,100033001,39.81,-75.46,30,01/01/93,10/26/93
13196,100051002,Seaford Shipley State Service Center,US,DE,100051002,38.65,-75.61,0,03/22/93,11/30/97
27920,100051003,"Lewes Spm Site, Near Ud Acid Rain/Mercury Colle...",US,DE,100051003,38.78,-75.16,0,08/01/12,10/31/18
27936,110010019,Garrison School  12Th And S Sts. Nw,US,DC,110010019,38.91,-77.03,27,01/01/93,04/30/94
14218,110010041,River Terrace,US,DC,110010041,38.9,-76.96,8,06/01/93,06/30/18
14224,110010043,Mcmillan  Ncore-Pams (#2),US,DC,110010043,38.92,-77.01,50,01/01/11,06/30/18
39574,120090011,6315 Depot Avenue,US,FL,120090011,28.47,-80.67,1,11/01/06,06/09/11
23986,120110010,Lincoln Park Elementary Sch. (Nw Corner),US,FL,120110010,26.13,-80.17,10,01/01/93,07/18/17
98794,120110034,Daniela Banu Ncore,US,FL,120110034,26.05,-80.26,3,06/01/15,09/30/18
98308,120170006,Crystal River Preserve,US,FL,120170006,28.96,-82.64,9,12/13/13,06/30/18
28056,120310032,Kooker Park,US,FL,120310032,30.36,-81.64,7,01/01/93,09/30/18
28099,120310080,Southside Playground,US,FL,120310080,30.31,-81.65,2,01/01/93,03/30/18
28100,120310081,Cedar Bay Stp,US,FL,120310081,30.42,-81.62,8,01/01/93,09/30/18
28110,120310097,"6241 Fort Caroline Road, Jacksonville",US,FL,120310097,30.37,-81.59,20,01/01/93,06/28/18
13646,120330004,Ellyson Industrial Park,US,FL,120330004,30.53,-87.2,32,01/01/93,06/30/18
28128,120330022,"11000 University Parkway, Univ Of W. Fla",US,FL,120330022,30.54,-87.22,0,01/01/93,06/30/06
24004,120470015,White Springs,US,FL,120470015,30.43,-82.79,40,01/01/93,06/30/18
28183,120570021,Teco #2 Bb County Barn Big Bend Road,US,FL,120570021,27.95,-82.45,12,01/01/93,12/31/99
28205,120570053,Ballast Point Park Interbay Blvd.,US,FL,120570053,27.89,-82.48,6,01/01/93,12/31/06
25886,120570081,Simmons Park,US,FL,120570081,27.74,-82.47,4,01/01/93,07/05/17
24008,120570095,5012 Causeway Blvd Tampa Florida,US,FL,120570095,27.92,-82.4,2,01/01/93,09/30/08
28233,120570108,"Giants Camp, U.S. Hwy. 41, Gibsonton",US,FL,120570108,27.86,-82.39,0,01/01/93,06/20/96
28234,120570109,East Bay,US,FL,120570109,27.86,-82.38,0,07/01/96,09/30/18
100984,120570112,Apollo Beach,US,FL,120570112,27.78,-82.42,2,01/01/16,09/30/18
24010,120571035,Davis Island,US,FL,120571035,27.93,-82.45,5,01/01/13,09/30/18
25888,120571065,Usmc Reserve Center (Gandy),US,FL,120571065,27.89,-82.54,3,02/01/01,06/30/02
25619,120573002,Sydney,US,FL,120573002,27.97,-82.23,20,01/01/07,09/30/18
28274,120574004,The Site Is On A Grass Covered Open Area Of The...,US,FL,120574004,27.99,-82.13,20,04/01/98,12/31/06
98309,120810028,Port Manatee Dep,US,FL,120810028,27.64,-82.55,1,11/16/13,06/30/18
25891,120813002,Port Manatee,US,FL,120813002,27.63,-82.55,0,10/01/98,03/31/08
28377,120860019,Pennsuco,US,FL,120860019,25.9,-80.38,5,01/01/93,09/30/18
24024,120890005,Fbhwwtp,US,FL,120890005,30.66,-81.46,5,01/01/93,06/30/18
24025,120890009,Fernandina Beach Stp-North 14Th Place,US,FL,120890009,30.69,-81.45,5,01/01/93,01/15/98
1144,120952002,Winter Park,US,FL,120952002,28.6,-81.36,27,01/01/93,09/30/18
28475,120993004,1050 15Th Street W,US,FL,120993004,26.37,-80.07,5,01/01/93,06/30/11
28512,121030023,Derby Lane,US,FL,121030023,27.86,-82.62,5,01/01/93,09/30/18
28530,121033002,11500 43Rd Ave North Pinellas Park,US,FL,121033002,27.87,-82.69,3,01/01/93,11/17/10
28536,121035003,Oakwood,US,FL,121035003,28.14,-82.74,6,10/01/98,09/30/18
28538,121037001,303 Anclote Road Tarpon Springs Florida,US,FL,121037001,28.16,-82.77,2,01/01/93,10/14/96
24037,121050010,Anderson And Pinecrest Rd,US,FL,121050010,27.86,-82.02,34,01/01/93,03/09/05
24038,121052006,"Nw 4Th Circle - Mulberry, Polk Co.",US,FL,121052006,27.9,-81.96,33,01/01/93,06/30/03
25904,121056005,Sikes Elementary School,US,FL,121056005,27.94,-82,0,09/17/13,06/30/18
24042,121071008,Palatka Barge Port,US,FL,121071008,29.69,-81.66,3,01/01/93,06/30/18
25906,121151002,3636 S Shade Avenue,US,FL,121151002,27.3,-82.52,0,01/01/93,03/31/99
25907,121151005,Lido Park,US,FL,121151005,27.31,-82.57,3,04/18/94,07/31/01
24046,121151006,Paw Park,US,FL,121151006,27.35,-82.48,11,10/01/99,11/30/07
28650,121290001,St. Marks Wildlife Refuge (#3),US,FL,121290001,30.09,-84.16,2,02/19/15,06/30/18
28651,130090001,Baldwin Co Airport,US,GA,130090001,33.15,-83.24,122,01/01/95,12/31/06
28653,130150002,"Stilesboro, Hwy. 113",US,GA,130150002,34.1,-84.92,226,01/01/93,07/31/05
28654,130210001,4499 Riverside Drive Macon Ga,US,GA,130210001,32.92,-83.7,125,01/01/94,12/31/94
7558,130210012,Macon-Forestry,US,GA,130210012,32.81,-83.54,54,05/07/97,08/31/18
28684,130510013,"Sav. Water Works, Hwy 21 North",US,GA,130510013,32.15,-81.18,12,01/01/93,12/31/93
28686,130510019,Sav. Farmers Market,US,GA,130510019,32.09,-81.15,9,01/01/93,08/31/02
28688,130510021,Savannah-E. President,US,GA,130510021,32.07,-81.05,2,04/01/95,08/31/18
23445,130511002,Savannah-L&A (#3),US,GA,130511002,32.09,-81.13,12,07/09/98,08/31/18
6882,130890002,South Dekalb (#2),US,GA,130890002,33.69,-84.29,308,10/01/10,08/31/18
28715,130950006,"Dougherty Middle School, Albany",US,GA,130950006,31.57,-84.1,63,01/01/95,12/31/01
28720,131110091,"Mccaysville Elem.School Mccaysville,Ga.",US,GA,131110091,34.99,-84.38,453,01/01/93,09/30/07
28723,131150003,Rome,US,GA,131150003,34.26,-85.32,186,01/01/93,12/31/16
100961,131150006,Kraftsman,US,GA,131150006,34.24,-85.33,191,01/01/17,08/31/18
24057,131210048,"Georgia Tech, Ford Environmental Science And Te...",US,GA,131210048,33.78,-84.4,290,01/01/93,04/30/09
25912,131210055,Confederate Avenue,US,GA,131210055,33.72,-84.36,292,01/01/93,08/31/18
14078,131270006,Brunswick (#5),US,GA,131270006,31.17,-81.5,5,01/01/93,12/31/12
23449,132150008,Columbus-Airport (#5),US,GA,132150008,32.52,-84.94,101,01/01/93,12/31/12
28793,132450003,Reg.Dev.Center-Hwy.56Sold Savannah Rd.,US,GA,132450003,33.39,-82.01,44,01/01/94,07/24/04
7311,132450091,Augusta,US,GA,132450091,33.43,-82.02,46,01/14/13,08/31/18
25917,150010005,Hawaii Volcanoes Np - Kilauea Visitors Center,US,HI,150010005,19.43,-155.26,1201,01/01/93,08/31/18
28824,150010007,Hawaii Volcanoes Np - The Observatory,US,HI,150010007,19.42,-155.29,1215,02/01/01,07/03/18
39662,150011006,Hilo,US,HI,150011006,19.72,-155.11,137,01/01/07,08/31/18
39663,150011012,Kona,US,HI,150011012,19.51,-155.91,517,01/01/07,08/31/18
39665,150012010,Puna E,US,HI,150012010,19.46,-154.9,208,01/01/07,01/25/17
39666,150012016,Pahala,US,HI,150012016,19.2,-155.48,320,08/10/07,08/31/18
39667,150012017,Mountain View 17,US,HI,150012017,19.57,-155.08,354,12/04/07,10/27/10
60005,150012020,Hove,US,HI,150012020,19.12,-155.78,863,04/01/10,08/31/18
98232,150012021,Waikoloa,US,HI,150012021,19.98,-155.8,180,07/01/12,03/31/14
98014,150012023,Mountain View 23,US,HI,150012023,19.56,-155.1,437,12/08/10,08/31/18
13519,150030010,Kapolei,US,HI,150030010,21.32,-158.09,18,01/01/93,08/31/18
13519,150030010,Kapolei (#2),US,HI,150030010,21.32,-158.09,18,01/01/11,08/31/18
24060,150030011,West Beach,US,HI,150030011,21.33,-158.11,9,01/01/93,03/31/11
13532,150031001,Honolulu (#6),US,HI,150031001,21.31,-157.86,20,01/01/93,08/31/18
28852,150031006,Makaiwa,US,HI,150031006,21.34,-158.11,0,01/01/93,06/30/09
101017,150034001,Heco - Kahe,US,HI,150034001,21.37,-158.11,1270,01/01/17,03/31/18
101050,150034100,Heco - Waiau,US,HI,150034100,21.39,-157.97,33,01/01/17,03/31/18
98015,150070007,Niumalu,US,HI,150070007,21.95,-159.37,11,04/01/11,08/31/18
39346,160010010,St. Luke'S Meridian,US,ID,160010010,43.6,-116.35,826,01/01/09,06/30/18
24072,160050004,Stp/Batiste & Chubbuck Rd (#2),US,ID,160050004,42.92,-112.52,1364,10/14/94,06/30/18
7391,160050015,G&G/Corner Of Garret & Gould,US,ID,160050015,42.88,-112.46,0,10/31/94,03/31/99
7295,160290003,Residential Area Bordering High School.,US,ID,160290003,42.66,-111.59,1761,07/01/97,06/28/02
28919,160290031,Site Is Just Outside Monsanto Nw Fence.,US,ID,160290031,42.7,-111.59,0,01/01/01,06/30/18
7208,160770011,Primary Particulate And Meteorological Monitori...,US,ID,160770011,42.91,-112.54,1356,01/01/04,03/31/05
6924,170010006,St Boniface School,US,IL,170010006,39.93,-91.4,183,01/01/93,02/26/07
7339,170190004,Booker T. Washington Es,US,IL,170190004,40.12,-88.23,226,01/01/93,12/29/00
7346,170191001,Isws Climate Station (#2),US,IL,170191001,40.05,-88.37,213,09/01/12,08/31/18
25922,170310037,Edgewater 5358 N Ashland Ave,US,IL,170310037,41.98,-87.67,183,01/01/93,07/31/96
25923,170310039,Northwestern Univ Huron And Farrbanks Ct,US,IL,170310039,41.89,-87.62,180,01/01/93,08/31/94
6997,170310050,Se Police Station,US,IL,170310050,41.71,-87.57,178,01/01/93,12/31/10
24100,170310059,"Washington Elem. Sch., 3611 E. 114Th St.",US,IL,170310059,41.69,-87.54,178,01/01/93,12/29/00
25925,170310063,Cta Building,US,IL,170310063,41.88,-87.64,181,02/15/95,12/31/10
25926,170310064,University Of Chicago,US,IL,170310064,41.79,-87.6,180,01/01/93,12/31/97
7018,170310076,Com Ed Maintenance Bldg,US,IL,170310076,41.75,-87.71,186,01/01/04,09/26/18
29069,170311018,Firestation,US,IL,170311018,41.77,-87.82,186,01/01/93,12/31/04
25928,170311601,Cook County Trailer,US,IL,170311601,41.67,-87.99,226,01/01/93,09/30/18
