SiteID,SiteCode,SiteName,CT,ST,EPACode,Lat,Lon,Elev,Start,End
26843,040139704,Fountain Hills,US,AZ,040139704,33.61,-111.73,505,01/01/00,08/31/13
26844,040139706,Rio Verde,US,AZ,040139706,33.72,-111.67,478,04/01/00,12/31/13
26846,040139805,Desert Outdor Center,US,AZ,040139805,33.87,-112.29,1600,04/01/00,07/31/01
23688,040139993,Palo Verde,US,AZ,040139993,33.35,-112.83,265,04/25/00,10/31/04
15488,040139997,Jlg Supersite,US,AZ,040139997,33.5,-112.1,346,01/01/00,12/31/13
26863,040170119,Petrified Forest Np - South Entrance,US,AZ,040170119,34.82,-109.89,1712,10/01/02,12/31/13
25700,040190002,Downtown,US,AZ,040190002,32.22,-110.97,756,01/01/00,08/13/09
25702,040190021,Saguaro Park,US,AZ,040190021,32.17,-110.74,938,01/01/00,12/31/13
23700,040191011,22Nd & Craycroft,US,AZ,040191011,32.2,-110.88,789,01/01/00,12/31/13
23702,040191018,Tangerine,US,AZ,040191018,32.43,-111.06,0,01/01/00,12/31/13
23703,040191020,Fairgrounds,US,AZ,040191020,32.05,-110.77,937,01/01/00,12/31/13
15981,040191028,Children'S Park Ncore,US,AZ,040191028,32.3,-110.98,703,01/01/00,12/31/13
23414,040191030,Green Valley  -Replaces Site 0007 245 W Esperanza,US,AZ,040191030,31.88,-111,0,07/01/03,12/31/13
23415,040191032,Rose Elementary,US,AZ,040191032,32.17,-110.98,728,07/01/03,12/31/13
23416,040191034,Coachline,US,AZ,040191034,32.38,-111.13,679,07/01/03,12/31/13
23710,040213001,A J Maintenance Yard,US,AZ,040213001,33.42,-111.54,525,01/01/02,12/31/13
26901,040213003,Casa Grande Airport,US,AZ,040213003,32.95,-111.76,446,01/01/02,12/31/13
23714,040213007,Pinal Air Park,US,AZ,040213007,32.51,-111.31,579,07/01/02,10/31/13
26902,040213009,Combs,US,AZ,040213009,33.22,-111.56,428,07/01/02,10/31/10
26903,040213010,Maricopa,US,AZ,040213010,33.06,-112.05,358,07/01/02,10/31/10
23174,040217001,Sacaton Air Monitoring Site,US,AZ,040217001,33.08,-111.74,146,07/01/02,10/31/13
26906,040218001,Queen Valley,US,AZ,040218001,33.29,-111.29,634,05/23/01,10/31/13
23722,040250005,Hillside,US,AZ,040250005,34.43,-112.96,1499,01/01/00,06/03/05
41998,040258033,Prescott College Aqd,US,AZ,040258033,34.55,-112.48,1591,04/01/08,10/31/13
26914,040270005,Yuma Arizona Western College,US,AZ,040270005,32.69,-114.49,61,04/19/00,11/08/01
26915,040270006,Yuma Game & Fish,US,AZ,040270006,32.68,-114.48,60,04/14/03,10/31/08
39434,040278011,Yuma Supersite,US,AZ,040278011,32.69,-114.61,51,05/08/08,10/31/13
97959,050199991,Caddo Valley,US,AR,050199991,34.18,-93.1,71,01/01/00,12/31/13
25707,050350005,Marion,US,AR,050350005,35.2,-90.19,67,01/01/00,12/31/13
26939,050350006,54 Delta Station Road,US,AR,050350006,35.33,-90.25,80,05/06/05,09/30/05
26940,050350007,16432 Highway 64,US,AR,050350007,35.28,-90.45,78,05/02/05,09/30/05
25708,050970001,Forest Ranger Sta Quachita Natl Forest,US,AR,050970001,34.65,-93.82,268,01/01/00,10/20/04
25709,051010002,Deer,US,AR,051010002,35.83,-93.21,711,01/01/00,12/31/13
26978,051130003,Eagle Mountain,US,AR,051130003,34.45,-94.14,0,10/20/04,12/31/13
16137,051190007,Parr,US,AR,051190007,34.76,-92.28,80,01/01/00,12/31/13
25710,051191002,Nlr Airport,US,AR,051191002,34.84,-92.26,164,01/01/00,12/31/13
23419,051191005,Adeq,US,AR,051191005,34.68,-92.34,0,07/01/02,12/31/06
15690,051191008,Doyle Springs Road,US,AR,051191008,34.68,-92.33,0,01/01/07,12/31/13
77283,051410001,Clinton,US,AR,051410001,35.58,-92.45,156,07/01/10,09/30/11
27004,051430005,Springdale,US,AR,051430005,36.18,-94.12,1,10/04/06,12/31/13
97960,051430006,Fayetteville Airport,US,AR,051430006,36.01,-94.17,1,03/01/12,12/31/13
23735,060010003,Livermore - Old 1St St.,US,CA,060010003,37.68,-121.77,150,01/01/00,11/30/00
25712,060010005,Oakland - Alice,US,CA,060010005,37.8,-122.27,10,01/01/00,11/30/05
23736,060010006,San Leandro,US,CA,060010006,37.71,-122.12,43,04/01/00,11/30/08
17655,060010007,Livermore,US,CA,060010007,37.69,-121.78,137,01/01/00,12/31/13
39436,060010009,Oakland,US,CA,060010009,37.74,-122.17,11,11/01/07,12/31/13
23421,060010010,Oakland-International Blvd.,US,CA,060010010,37.76,-122.19,10,11/01/01,04/30/03
42035,060010011,Oakland West,US,CA,060010011,37.81,-122.28,0,12/13/10,12/31/13
17658,060011001,Fremont - Chapel Way,US,CA,060011001,37.54,-121.96,17,01/01/00,10/31/10
25714,060012001,Hayward,US,CA,060012001,37.65,-122.03,290,04/01/00,11/30/13
39439,060012004,Berkeley,US,CA,060012004,37.88,-122.3,6,12/08/07,12/31/10
25715,060050002,Jackson-Clinton Road,US,CA,060050002,38.34,-120.76,377,01/01/00,12/31/13
17662,060070002,Chico-Manzanita Ave.,US,CA,060070002,39.76,-121.84,62,01/01/00,07/31/12
23739,060070007,Paradise - Airport,US,CA,060070007,39.71,-121.62,0,05/01/00,12/31/13
97962,060070008,Chico-East Avenue,US,CA,060070008,39.76,-121.84,1,06/01/12,12/31/13
14929,060090001,San Andreas-Gold Strike Road,US,CA,060090001,38.2,-120.68,0,01/01/00,12/30/13
14930,060111002,Colusa-Sunrise Blvd,US,CA,060111002,39.19,-122,17,01/01/00,12/31/13
14932,060130002,Concord,US,CA,060130002,37.94,-122.03,26,01/01/00,12/31/13
23423,060130010,1098 Pomona Street,US,CA,060130010,38.03,-122.13,36,10/04/01,05/31/03
23743,060131002,Bethel Island,US,CA,060131002,38.01,-121.64,-2,01/01/00,12/31/13
23744,060131003,San Pablo - El Portal Center,US,CA,060131003,37.96,-122.34,15,01/01/00,08/18/02
23745,060131004,San Pablo,US,CA,060131004,37.96,-122.36,20,09/13/02,12/31/13
97963,060132007,San Ramon,US,CA,060132007,37.74,-121.93,119,01/01/12,11/30/13
23746,060133001,Pittsburg - W 10Th St.,US,CA,060133001,38.03,-121.9,2,01/01/00,12/31/08
23749,060170010,Placerville-Gold Nugget Way,US,CA,060170010,38.73,-120.82,585,01/01/00,12/31/13
15920,060170011,South Lake Tahoe-Sandy Way,US,CA,060170011,38.94,-119.97,1905,01/01/00,04/28/04
17674,060170012,Echo Summit,US,CA,060170012,38.81,-120.03,2250,01/01/00,10/31/13
27038,060170013,South Lake Tahoe-Airport,US,CA,060170013,38.91,-120,1,06/01/05,10/31/09
27039,060170020,Cool,US,CA,060170020,38.89,-121,0,01/01/00,10/31/13
27042,060172003,Trailer Located At Big Hill Lookout,US,CA,060172003,38.84,-120.41,1,03/01/03,02/29/04
23750,060190007,Fresno-Drummond,US,CA,060190007,36.71,-119.74,89,01/01/00,12/31/13
15593,060190008,"3425 N First St, Fresno",US,CA,060190008,36.78,-119.77,96,01/01/00,01/31/12
27051,060190010,Shaver Lake Summmer Ozone Site,US,CA,060190010,37.14,-119.27,0,01/01/00,10/31/02
97964,060190011,Fresno - Garland,US,CA,060190011,36.79,-119.77,96,01/01/12,12/31/13
25724,060190242,Fresno-Sky Park,US,CA,060190242,36.84,-119.87,65,01/01/00,12/31/13
23424,060190243,1005 W. Weldon Avenue,US,CA,060190243,36.77,-119.83,1,01/01/03,08/31/03
23425,060190244,Mobile,US,CA,060190244,36.8,-119.77,1,01/01/03,08/31/03
60104,060192009,Tranquillity,US,CA,060192009,36.63,-120.38,59,10/30/09,12/31/13
25725,060194001,Parlier,US,CA,060194001,36.6,-119.5,78,01/01/00,12/31/13
12055,060195001,Clovis-Villa,US,CA,060195001,36.82,-119.72,86,01/01/00,12/31/13
23752,060210002,420 E. Laurel St.,US,CA,060210002,39.52,-122.19,41,01/01/00,09/12/06
39453,060210003,Willows-Colusa Street,US,CA,060210003,39.53,-122.19,1,09/13/06,12/31/13
39454,060231004,Jacobs,US,CA,060231004,40.78,-124.18,21,12/15/06,12/31/13
97966,060231005,Humboldt Hill,US,CA,060231005,40.72,-124.2,172,07/01/11,12/31/13
23754,060250004,Calexico-Grant Street,US,CA,060250004,32.67,-115.5,0,07/01/01,07/31/07
12096,060250005,Calexico-Ethel Street,US,CA,060250005,32.68,-115.48,1,01/01/00,12/31/13
23426,060250006,Port Of Entry Between Mexico And Usa. Scheduled...,US,CA,060250006,32.68,-115.39,0,01/01/00,05/31/10
23755,060250007,Brawley-220 Main Street,US,CA,060250007,32.98,-115.54,0,10/01/06,04/15/08
12097,060251003,El Centro-9Th Street,US,CA,060251003,32.79,-115.56,0,07/01/01,12/31/13
23757,060254003,Westmorland,US,CA,060254003,33.03,-115.62,0,07/01/01,12/10/12
23758,060254004,Niland-English Road,US,CA,060254004,33.21,-115.55,0,01/01/01,12/31/13
25730,060270101,Death Valley Np - Park Village,US,CA,060270101,36.51,-116.85,125,01/01/00,12/31/13
25732,060290007,Edison,US,CA,060290007,35.35,-118.85,425,01/01/00,12/31/13
25733,060290008,Maricopa,US,CA,060290008,35.05,-119.4,289,01/01/00,12/31/13
17090,060290010,Bakersfield-Golden/M St,US,CA,060290010,35.39,-119.02,151,01/01/00,01/05/10
17066,060290011,Mojave,US,CA,060290011,35.05,-118.15,853,01/01/00,12/31/13
17091,060290014,Bakersfield-California,US,CA,060290014,35.36,-119.06,0,01/01/00,12/31/13
23772,060290232,Oildale,US,CA,060290232,35.44,-119.02,180,01/01/00,12/31/13
98218,060292012,Bakersfield-Muni,US,CA,060292012,35.33,-119,145,07/01/12,12/31/13
25735,060295001,Arvin-Bear Mtn,US,CA,060295001,35.21,-118.79,145,01/01/00,10/31/10
59998,060295002,Arvin-Di Giorgio,US,CA,060295002,35.24,-118.79,145,11/16/09,12/31/13
25736,060296001,Shafter,US,CA,060296001,35.5,-119.27,126,01/01/00,12/31/13
17857,060310004,Corcoran-Patterson,US,CA,060310004,36.1,-119.57,61,04/21/08,12/10/09
27115,060310500,Santa Rosa Rancheria,US,CA,060310500,36.23,-119.77,68,08/01/06,12/31/13
23777,060311004,Hanford-Irwin,US,CA,060311004,36.32,-119.64,99,01/01/00,12/31/13
17849,060333001,Lakeport-Lakeport Blvd.,US,CA,060333001,39.03,-122.92,421,01/01/00,12/31/13
17876,060370002,Azusa,US,CA,060370002,34.14,-117.92,183,01/01/00,12/31/13
23779,060370016,Glendora,US,CA,060370016,34.14,-117.85,275,01/01/00,12/31/13
23427,060370030,Sb25 Trailer At Hollenbeck School,US,CA,060370030,34.04,-118.22,65,03/01/01,05/31/02
23428,060370031,Wilmington-N. Mahar Ave,US,CA,060370031,33.79,-118.25,0,06/01/01,08/30/02
25739,060370113,West Los Angeles,US,CA,060370113,34.05,-118.46,91,01/01/00,12/31/13
13270,060371002,Burbank,US,CA,060371002,34.18,-118.32,168,01/01/00,12/31/13
13387,060371103,Los Angeles-North Main Street,US,CA,060371103,34.07,-118.23,87,01/01/00,12/31/13
13280,060371201,Reseda,US,CA,060371201,34.2,-118.53,226,01/01/00,12/31/13
13281,060371301,Lynwood,US,CA,060371301,33.93,-118.21,27,01/01/00,11/05/08
42080,060371302,Compton,US,CA,060371302,33.9,-118.21,27,11/05/08,12/31/13
13295,060371601,"3713 San Gabriel River Pkwy, Pico Rivera",US,CA,060371601,34.01,-118.06,75,01/01/00,04/26/05
27152,060371602,Pico Rivera #2,US,CA,060371602,34.01,-118.07,75,05/01/06,12/31/13
25741,060371701,Pomona,US,CA,060371701,34.07,-117.75,270,01/01/00,12/31/13
16637,060372005,Pasadena,US,CA,060372005,34.13,-118.13,250,01/01/00,12/31/13
16973,060374002,Long Beach (North),US,CA,060374002,33.82,-118.19,6,01/01/00,09/30/13
97968,060374006,Long Beach (Hudson),US,CA,060374006,33.8,-118.22,10,01/01/10,12/31/13
23781,060375001,Hawthorne,US,CA,060375001,33.92,-118.37,21,01/01/00,03/30/04
27169,060375005,Lax Hastings,US,CA,060375005,33.96,-118.43,21,04/12/04,12/31/13
23782,060376002,"San Fernando Rd, Santa Clarita (Newhall)",US,CA,060376002,34.39,-118.53,375,01/01/00,05/17/01
23783,060376012,Santa Clarita,US,CA,060376012,34.38,-118.53,397,05/17/01,12/31/13
14563,060379002,Lancaster-Ponderosa St.,US,CA,060379002,34.69,-118.13,725,02/01/00,10/31/01
14560,060379033,Lancaster-Division Street,US,CA,060379033,34.67,-118.13,725,11/01/01,12/31/13
27177,060379034,Lebec,US,CA,060379034,34.81,-118.88,1,02/01/06,03/31/07
27180,060390004,Madera-Pump Yard,US,CA,060390004,36.87,-120.01,0,01/01/00,12/31/13
97969,060390500,Picayune Rancheria,US,CA,060390500,37.21,-119.7,633,08/02/11,12/31/13
77385,060392010,Madera-City,US,CA,060392010,36.95,-120.03,84,07/16/10,12/31/13
23785,060410001,San Rafael,US,CA,060410001,37.97,-122.52,3,01/01/00,12/31/13
25746,060430003,Yosemite Np - Turtleback Dome,US,CA,060430003,37.71,-119.71,1599,01/01/00,12/31/13
27183,060430006,Jerseydale,US,CA,060430006,37.54,-119.84,0,01/01/00,10/31/13
27184,060430033,Yosemite National Park - Merced River Site,US,CA,060430033,37.74,-119.59,1219,08/01/02,12/31/05
39470,060431002,Yosemite National Park - Mobile 1,US,CA,060431002,37.75,-119.59,1219,04/27/07,07/31/08
39471,060431003,Yosemite National Park - Mobile 2,US,CA,060431003,37.84,-119.45,2487,06/28/07,09/30/07
39472,060431004,Yosemite National Park - School Yard,US,CA,060431004,37.75,-119.59,1234,03/15/07,09/30/12
42001,060431005,Yosemite National Park - Glacier Point,US,CA,060431005,37.73,-119.57,1728,07/14/08,09/30/12
25749,060450008,Ukiah-Gobbi Street,US,CA,060450008,39.15,-123.2,194,01/01/00,12/31/13
25750,060450009,Willits-899 South Main Street,US,CA,060450009,39.4,-123.35,1377,01/01/00,05/31/08
25751,060470003,Merced-Coffee,US,CA,060470003,37.28,-120.43,86,01/01/00,12/31/13
16646,060510001,Mammoth,US,CA,060510001,37.65,-118.97,2395,06/04/01,10/08/04
23792,060530002,Carmel Valley,US,CA,060530002,36.48,-121.73,131,01/01/00,12/31/13
23793,060530005,King City Ams,US,CA,060530005,36.23,-121.12,116,01/01/00,05/24/07
23794,060530006,Monterey Ams,US,CA,060530006,36.57,-121.81,73,01/01/00,12/31/03
39479,060530008,King City 2,US,CA,060530008,36.21,-121.13,6,05/25/07,12/31/13
13412,060531003,Salinas 3,US,CA,060531003,36.69,-121.62,22,01/01/00,12/31/13
23796,060550003,Napa,US,CA,060550003,38.31,-122.3,13,01/01/00,12/31/13
17058,060570005,Grass Valley-Litton Building,US,CA,060570005,39.23,-121.06,853,01/24/00,12/31/13
27217,060570007,White Cloud,US,CA,060570007,39.32,-120.85,1302,01/01/00,10/31/13
13436,060571001,Truckee-Fire Station,US,CA,060571001,39.33,-120.18,5500,01/03/00,04/30/11
13430,060590001,Anaheim (1010 Harbor Blvd),US,CA,060590001,33.82,-117.91,128,01/01/00,06/01/01
23799,060590007,Anaheim,US,CA,060590007,33.83,-117.94,10,09/01/01,12/31/13
25757,060591003,Costa Mesa,US,CA,060591003,33.67,-117.93,0,01/01/00,12/31/13
23800,060592001,El Toro,US,CA,060592001,33.63,-117.69,137,01/01/00,08/31/00
13455,060592022,Mission Viejo,US,CA,060592022,33.63,-117.68,161,09/01/00,12/31/13
25759,060595001,La Habra,US,CA,060595001,33.93,-117.95,82,01/01/00,12/31/13
23801,060610002,Auburn - Dewitt - C Avenue,US,CA,060610002,38.94,-121.1,400,01/01/00,06/23/11
98221,060610003,Auburn-Atwood,US,CA,060610003,38.94,-121.1,400,06/24/11,12/31/13
23802,060610004,Colfax-City Hall,US,CA,060610004,39.1,-120.95,768,02/01/00,12/31/13
17076,060610006,Roseville-N Sunrise Ave,US,CA,060610006,38.75,-121.26,48,01/01/00,12/31/13
23431,060610007,2400 Lake Forest Road,US,CA,060610007,39.18,-120.12,1,01/01/03,03/31/04
98303,060611004,Tahoe City-Fairway Drive,US,CA,060611004,39.17,-120.15,1916,11/01/13,12/31/13
23804,060612001,Lincoln-L Street,US,CA,060612001,38.89,-121.31,112,01/01/12,12/20/12
98222,060612002,Lincoln-1St Street,US,CA,060612002,38.89,-121.3,47,12/21/12,12/31/13
23805,060613001,Rocklin,US,CA,060613001,38.79,-121.22,75,01/01/00,09/30/02
14232,060631006,Quincy-N Church Street,US,CA,060631006,39.94,-120.94,3450,01/03/00,04/30/07
42088,060650004,Mira Loma (Bellegrave),US,CA,060650004,34.01,-117.52,70,01/01/08,05/12/11
27245,060650008,Joshua Tree Np - Cottonwood,US,CA,060650008,33.74,-115.82,984,12/15/05,12/31/13
42089,060650009,Pechanga,US,CA,060650009,33.45,-117.09,366,06/09/08,12/31/13
23810,060650012,Banning Airport,US,CA,060650012,33.92,-116.86,677,01/01/00,12/31/13
97971,060650016,Temecula,US,CA,060650016,33.58,-117.07,453,01/01/11,12/31/13
39484,060651004,Joshua Tree Np - Pinto Wells,US,CA,060651004,33.94,-115.41,326,05/03/07,11/05/13
42090,060651010,Cabazon Resource Recovery Park Station,US,CA,060651010,33.59,-116.09,10,06/01/08,12/31/13
39485,060651016,Morongo Air Monitoring Station,US,CA,060651016,33.94,-116.83,720,01/01/06,12/31/13
39486,060651999,Torres Martinez Administration Site,US,CA,060651999,33.56,-116.15,10,01/19/07,03/31/13
17077,060652002,Indio,US,CA,060652002,33.71,-116.22,0,01/01/00,12/31/13
14616,060655001,Palm Springs,US,CA,060655001,33.85,-116.54,171,01/01/00,12/31/13
23813,060656001,Perris,US,CA,060656001,33.79,-117.23,439,01/01/00,12/31/13
14604,060658001,Rubidoux,US,CA,060658001,34,-117.42,250,01/01/00,12/31/13
27252,060658005,Mira Loma (Van Buren),US,CA,060658005,34,-117.49,250,01/01/08,12/31/13
23814,060659001,Lake Elsinore,US,CA,060659001,33.68,-117.33,1440,01/01/00,12/31/13
27255,060659003,Blythe-445 W Murphy Street,US,CA,060659003,33.61,-114.6,84,05/08/03,12/31/13
23815,060670002,North Highlands-Blackfoot,US,CA,060670002,38.71,-121.38,8,01/01/00,12/31/13
14625,060670006,Sacramento-Del Paso Manor,US,CA,060670006,38.61,-121.37,8,01/01/00,12/31/13
14630,060670010,Sacramento-1309 T Street,US,CA,060670010,38.57,-121.49,0,01/01/00,12/30/13
39329,060670011,Elk Grove-Bruceville,US,CA,060670011,38.3,-121.42,6,01/01/00,12/31/13
23434,060670012,Folsom-Natoma St.,US,CA,060670012,38.68,-121.16,98,03/01/00,12/31/13
23816,060670013,Located Approximately 1 Mile North Of I-5 And I...,US,CA,060670013,38.64,-121.51,5,01/01/00,07/31/08
42002,060670014,Sacramento-Goldenland Ct.,US,CA,060670014,38.65,-121.51,3,09/01/08,12/31/13
27265,060675003,Sloughhouse,US,CA,060675003,38.49,-121.21,58,04/01/00,12/31/13
23819,060690002,Hollister,US,CA,060690002,36.84,-121.36,126,01/01/00,12/31/13
25774,060690003,Pinnacles Np - Southwest Of East Entrance Station,US,CA,060690003,36.48,-121.16,317,01/01/00,12/31/13
23820,060710001,Barstow,US,CA,060710001,34.9,-117.02,690,01/01/00,12/31/13
23821,060710005,Crestline,US,CA,060710005,34.24,-117.27,1384,01/01/00,12/31/13
25778,060710012,Phelan-Beekley Road & Phelan Road,US,CA,060710012,34.43,-117.56,4100,01/01/00,12/31/13
23825,060710017,Twenty Nine Palms-Adobe,US,CA,060710017,34.14,-116.06,607,01/01/00,12/31/05
18208,060710306,Victorville-Park Avenue,US,CA,060710306,34.51,-117.33,913,01/01/00,12/31/13
39490,060711001,Mojave Np & Pres - Kelso Mountains,US,CA,060711001,35.1,-115.78,1212,05/09/07,10/31/13
23826,060711004,Upland (#2),US,CA,060711004,34.1,-117.63,369,01/01/00,12/31/13
23827,060711234,Trona - Athol/Telescope #2,US,CA,060711234,35.77,-117.37,545,01/01/00,12/31/13
17951,060712002,Fontana,US,CA,060712002,34.1,-117.49,381,01/01/00,12/31/13
23828,060714001,Hesperia-Olive Street,US,CA,060714001,34.42,-117.29,1006,01/01/00,12/31/13
23829,060714003,Redlands,US,CA,060714003,34.06,-117.15,0,01/01/00,12/31/13
25784,060719002,Joshua Tree Np - Black Rock,US,CA,060719002,34.07,-116.39,1243,01/01/00,12/31/13
