SiteID,SiteCode,SiteName,CT,ST,EPACode,Lat,Lon,Elev,Start,End
98629,AL99,Sand Mountain Research & Extension Center,US,AL, ,34.29,-85.97,349,03/29/11,04/08/14
98630,AR03,Caddo Valley,US,AR, ,34.18,-93.1,71,03/01/11,03/25/14
98631,AZ98,Chiricahua,US,AZ, ,32.01,-109.39,1570,03/22/11,03/25/14
98632,CA44,Yosemite NP - Turtleback Dome,US,CA, ,37.71,-119.71,1605,03/15/11,03/25/14
98633,CA67,Joshua Tree National Park-Black Rock,US,CA, ,34.07,-116.39,1239,03/01/11,03/25/14
98634,CA83,Sequoia NP - Ash Mountain,US,CA, ,36.49,-118.82,457,03/22/11,03/25/14
98635,CO10,Gothic,US,CO, ,38.96,-106.99,2915,09/11/12,03/25/14
98636,CO13,Fort Collins,US,CO, ,40.59,-105.14,1570,11/27/07,03/11/14
98637,CO88,Rocky Mountain National Park - Longs Peak,US,CO, ,40.28,-105.55, ,05/10/11,03/25/14
98638,CO98,Rocky Mountain National Park-Loch Vale,US,CO, ,40.29,-105.66,3159,05/10/11,03/25/14
98639,CT15,Abington,US,CT, ,41.84,-72.01,209,03/29/11,03/25/14
98640,FL11,Everglades National Park-Research Center,US,FL, ,25.39,-80.68,2,03/15/11,03/25/14
98641,FL19,Indian River,US,FL, ,27.85,-80.46, ,04/26/11,03/25/14
98642,GA40,Yorkville,US,GA, ,33.93,-85.05,395,12/23/11,04/08/14
98643,GA41,Georgia Station,US,GA, ,33.18,-84.41,267,06/07/11,04/08/14
98644,ID03,Craters of the Moon National Monument,US,ID, ,43.46,-113.56,1807,06/07/10,03/25/14
98645,IL11,Bondville,US,IL, ,40.05,-88.37,212,10/30/07,04/08/14
98646,IL37,Stockton,US,IL, ,42.29,-90,274,04/26/11,04/08/14
98647,IL46,Alhambra,US,IL, ,38.87,-89.62,164,03/03/11,03/25/14
98648,IN99,Indianapolis,US,IN, ,39.81,-86.11,230,10/30/07,03/11/14
98649,KS03,Reserve,US,KS, ,39.98,-95.57,265,10/11/11,04/08/14
98651,KS31,Konza Prairie,US,KS, ,39.1,-96.61,350,03/01/11,03/25/14
98650,KS98,Coffeyville,US,KS, ,37.05,-95.61,230,10/30/07,04/12/11
98653,KY03,Mackville,US,KY, ,37.7,-85.05,293,03/01/11,04/08/14
98652,KY98,Cadiz,US,KY, ,36.78,-87.85,189,03/15/11,03/25/14
98654,MD08,Piney Reservoir,US,MD, ,39.71,-79.01,769,08/03/10,03/25/14
